Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-03-28T11:58:13.086Z","","","Included","auto","No","0","7309","111616","1248","120173","Included"
"2026-03-28T11:56:17.565Z","","","Included","auto","No","0","50058","384512","3037","437607","Included"
"2026-03-28T11:22:35.851Z","","","Included","auto","No","0","10499","177152","2032","189683","Included"
"2026-03-28T11:20:25.509Z","","","Included","auto","No","0","13458","190976","2020","206454","Included"
"2026-03-28T11:16:58.381Z","","","Included","auto","No","0","6283","29696","1414","37393","Included"
"2026-03-28T11:14:43.908Z","","","Included","auto","No","0","3123","24576","1446","29145","Included"
"2026-03-28T11:13:25.480Z","","","Included","auto","No","0","5506","17408","1134","24048","Included"
"2026-03-28T10:57:47.724Z","","","Included","auto","No","0","2205","23040","578","25823","Included"
"2026-03-28T10:56:27.982Z","","","Included","auto","No","0","5678","50688","855","57221","Included"
"2026-03-28T10:09:45.618Z","","","Included","auto","No","0","35110","553984","3825","592919","Included"
"2026-03-28T10:09:29.236Z","","","Included","auto","No","0","1052","23040","284","24376","Included"
"2026-03-28T09:59:38.533Z","","","Included","auto","No","0","9178","137728","1886","148792","Included"
"2026-03-28T09:58:06.709Z","","","Included","auto","No","0","5260","47616","1671","54547","Included"
"2026-03-28T09:48:06.502Z","","","Included","auto","No","0","4356","6656","801","11813","Included"
"2026-03-28T09:09:45.531Z","","","Included","auto","No","0","4564","6144","79","10787","Included"
"2026-03-28T09:09:37.683Z","","","Included","claude-4.6-opus-max-thinking","No","0","0","0","0","0","Included"
"2026-03-27T01:55:03.968Z","","","Included","claude-4.6-opus-max-thinking","No","59747","37718","356770","5147","459382","Included"
"2026-03-27T01:50:00.197Z","","","Included","claude-4.6-opus-max-thinking","No","85948","174042","1325529","31714","1617233","Included"
"2026-03-27T01:49:19.711Z","","","Included","claude-4.6-opus-max-thinking","No","555","3","172116","566","173240","Included"
"2026-03-27T01:45:25.541Z","","","Included","claude-4.6-opus-max-thinking","No","168200","6","501730","8635","678571","Included"
"2026-03-27T01:43:05.504Z","","","Included","claude-4.6-opus-max-thinking","No","138357","3","16444","3733","158537","Included"
"2026-03-27T01:39:31.916Z","","","Included","auto","No","0","19754","1265152","13268","1298174","Included"
"2026-03-27T01:30:51.252Z","","","Included","auto","No","0","110646","775936","8360","894942","Included"
"2026-03-26T17:56:38.182Z","","","Included","auto","No","0","2905","407296","844","411045","Included"
"2026-03-26T17:55:34.447Z","","","Included","auto","No","0","5826","291584","3186","300596","Included"
"2026-03-26T17:54:12.152Z","","","Included","auto","No","0","7991","271360","1719","281070","Included"
"2026-03-26T17:50:51.622Z","","","Included","auto","No","0","11564","911104","4283","926951","Included"
"2026-03-26T17:50:27.216Z","","","Included","auto","No","0","304","77568","115","77987","Included"
"2026-03-26T17:48:09.548Z","","","Included","auto","No","0","5775","906240","2167","914182","Included"
"2026-03-26T17:45:10.896Z","","","Included","auto","No","0","8826","905728","4800","919354","Included"
"2026-03-26T17:44:13.177Z","","","Included","auto","No","0","577","65280","398","66255","Included"
"2026-03-26T17:42:54.631Z","","","Included","auto","No","0","1590","259072","581","261243","Included"
"2026-03-26T17:41:13.389Z","","","Included","auto","No","0","3349","316928","1038","321315","Included"
"2026-03-26T17:38:52.287Z","","","Included","auto","No","0","1898","120576","1761","124235","Included"
"2026-03-26T17:21:39.088Z","","","Included","auto","No","0","30784","1110528","11512","1152824","Included"
"2026-03-26T17:19:30.253Z","","","Included","auto","No","0","11971","158720","2726","173417","Included"
"2026-03-26T17:13:42.950Z","","","Included","auto","No","0","13015","58880","3527","75422","Included"
"2026-03-26T17:12:34.992Z","","","Included","auto","No","0","54248","88832","3080","146160","Included"
"2026-03-26T17:02:27.502Z","","","Included","auto","No","0","61248","1884928","21609","1967785","Included"
"2026-03-26T17:01:21.182Z","","","Included","claude-4.6-opus-max-thinking","No","14256","3","38594","479","53332","Included"
"2026-03-26T16:58:30.628Z","","","Included","claude-4.6-opus-max-thinking","No","86887","16416","181889","5925","291117","Included"
"2026-03-26T16:57:41.784Z","","","Included","auto","No","0","15326","6144","570","22040","Included"
"2026-03-26T16:54:07.497Z","","","Included","claude-4.6-opus-max-thinking","No","14716","47337","143444","7336","212833","Included"
"2026-03-26T16:45:23.580Z","","","Included","claude-4.6-opus-max-thinking","No","44125","70555","269591","28741","413012","Included"
"2026-03-26T16:43:12.830Z","","","Included","claude-4.6-opus-max-thinking","No","17498","65004","191419","6837","280758","Included"
"2026-03-26T16:37:59.049Z","","","Included","auto","No","0","2574","47872","1904","52350","Included"
"2026-03-26T16:36:30.449Z","","","Included","auto","No","0","1609","21760","830","24199","Included"
"2026-03-26T16:34:53.084Z","","","Included","auto","No","0","6648","51456","1304","59408","Included"
"2026-03-26T16:32:07.493Z","","","Included","auto","No","0","9666","6144","1354","17164","Included"
"2026-03-26T16:15:47.846Z","","","Included","auto","No","0","8301","40448","2180","50929","Included"
"2026-03-26T16:13:53.991Z","","","Included","auto","No","0","5038","706304","2098","713440","Included"
"2026-03-26T16:12:04.417Z","","","Included","auto","No","0","6255","563456","2445","572156","Included"
"2026-03-26T16:11:53.638Z","","","Included","auto","No","0","0","0","0","0","Included"
"2026-03-26T16:03:02.535Z","","","Included","auto","No","0","10776","1155328","5490","1171594","Included"
"2026-03-26T16:01:48.966Z","","","Included","auto","No","0","6682","590848","1273","598803","Included"
"2026-03-26T15:51:18.872Z","","","Included","auto","No","0","2697","280320","1210","284227","Included"
"2026-03-26T15:48:24.971Z","","","Included","auto","No","0","29406","1456384","5686","1491476","Included"
"2026-03-26T15:39:51.010Z","","","Included","claude-4.6-opus-max-thinking","No","3064","3","97536","1766","102369","Included"
"2026-03-26T15:32:16.222Z","","","Included","claude-4.6-opus-max-thinking","No","81092","7","385008","14775","480882","Included"
"2026-03-26T15:30:00.843Z","","","Included","auto","No","0","5841","313600","3840","323281","Included"
"2026-03-26T15:25:23.713Z","","","Included","auto","No","0","60213","1976320","12900","2049433","Included"
"2026-03-25T17:37:22.627Z","","","Included","auto","No","0","9311","114688","2727","126726","Included"
"2026-03-25T17:36:18.729Z","","","Included","auto","No","0","8253","49152","1321","58726","Included"
"2026-03-25T16:41:33.781Z","","","Included","claude-4.6-opus-max-thinking","No","198389","124216","2067931","27386","2417922","Included"
"2026-03-25T16:20:29.331Z","","","Included","claude-4.6-opus-max-thinking","No","202603","36","5452873","36190","5691702","Included"
"2026-03-25T16:20:08.043Z","","","Included","claude-4.6-opus-max-thinking","No","0","0","0","0","0","Included"
"2026-03-25T16:19:39.344Z","","","Included","claude-4.6-opus-max-thinking","No","1302","3","97011","548","98864","Included"
"2026-03-25T16:18:54.883Z","","","Included","claude-4.6-opus-max-thinking","No","2628","3","94383","898","97912","Included"
"2026-03-25T16:11:20.116Z","","","Included","claude-4.6-opus-max-thinking","No","77939","9","546502","9730","634180","Included"
"2026-03-25T15:04:12.132Z","","","Included","claude-4.6-opus-max-thinking","No","71377","9","478453","2037","551876","Included"
"2026-03-25T14:54:13.517Z","","","Included","claude-4.6-opus-max-thinking","No","106301","23","1173473","19506","1299303","Included"
"2026-03-25T14:49:38.057Z","","","Included","claude-4.5-sonnet","No","14771","12","19257","590","34630","Included"
"2026-03-25T14:49:04.695Z","","","Included","claude-4.6-opus-max-thinking","No","216636","141821","1317899","20580","1696936","Included"
"2026-03-25T14:44:16.348Z","","","Included","claude-4.6-opus-max-thinking","No","17061","12938","1852893","10267","1893159","Included"
"2026-03-25T14:39:03.206Z","","","Included","claude-4.6-opus-max-thinking","No","9969","12","1535735","6496","1552212","Included"
"2026-03-25T14:29:48.113Z","","","Included","claude-4.6-opus-max-thinking","No","68872","6552","3419335","18927","3513686","Included"
"2026-03-25T14:24:49.433Z","","","Included","claude-4.6-opus-max-thinking","No","86636","6","314638","1353","402633","Included"
"2026-03-25T14:23:23.961Z","","","Included","claude-4.6-opus-max-thinking","No","29166","6","331254","3709","364135","Included"
"2026-03-25T14:20:22.109Z","","","Included","auto","No","0","18122","142336","1769","162227","Included"
"2026-03-25T14:08:56.371Z","","","Included","claude-4.6-opus-max-thinking","No","286274","129497","5799411","24057","6239239","Included"
"2026-03-25T14:04:56.412Z","","","Included","claude-4.6-opus-max-thinking","No","19873","9","1054305","7516","1081703","Included"
"2026-03-25T13:49:02.382Z","","","Errored, No Charge","claude-4.6-opus-max-thinking","No","0","0","0","0","0","-"
"2026-03-25T13:48:51.864Z","","","Errored, No Charge","claude-4.6-opus-max-thinking","No","0","0","0","0","0","-"
"2026-03-25T13:48:45.119Z","","","Errored, No Charge","claude-4.6-opus-max-thinking","No","0","0","0","0","0","-"
"2026-03-25T13:48:40.892Z","","","Errored, No Charge","claude-4.6-opus-max-thinking","No","0","0","0","0","0","-"
"2026-03-25T13:47:54.770Z","","","Included","claude-4.6-opus-max-thinking","No","862894","123255","6283590","36368","7306107","Included"
"2026-03-25T13:45:54.569Z","","","Included","composer-2-fast","No","0","9963","12320","1523","23806","Included"
"2026-03-25T13:40:27.347Z","","","Included","claude-4.6-opus-max-thinking","No","172250","9","1017549","5757","1195565","Included"
"2026-03-25T13:33:29.537Z","","","Included","claude-4.6-opus-max-thinking","No","145991","16","1750590","10030","1906627","Included"
"2026-03-25T13:22:31.523Z","","","Included","claude-4.6-opus-max-thinking","No","237670","19427","1072252","15723","1345072","Included"
"2026-03-25T13:11:57.090Z","","","Included","composer-2-fast","No","0","35573","227232","4019","266824","Included"
"2026-03-25T13:11:35.732Z","","","Included","claude-4.6-opus-max-thinking","No","104272","15","1404603","7230","1516120","Included"
"2026-03-25T13:02:10.192Z","","","Included","claude-4.6-opus-max-thinking","No","88819","9","637587","2842","729257","Included"
"2026-03-25T06:28:40.919Z","","","Included","claude-4.6-opus-max-thinking","No","96876","9","580386","11989","689260","Included"
"2026-03-25T06:23:46.469Z","","","Included","claude-4.6-opus-max-thinking","No","7381","7","409020","5126","421534","Included"
"2026-03-25T06:19:15.148Z","","","Included","claude-4.6-opus-max-thinking","No","122130","15","1033311","2206","1157662","Included"
"2026-03-25T05:56:42.731Z","","","Included","claude-4.6-opus-max-thinking","No","344776","108643","6837163","41660","7332242","Included"
"2026-03-25T05:53:59.348Z","","","Included","claude-4.6-opus-max-thinking","No","143912","3","16444","1278","161637","Included"
"2026-03-25T05:46:19.598Z","","","Included","claude-4.6-opus-max-thinking","No","5066","8","941921","2791","949786","Included"
"2026-03-25T05:40:49.245Z","","","Included","claude-4.6-opus-max-thinking","No","4815","10","1220351","2146","1227322","Included"
"2026-03-25T05:34:14.243Z","","","Included","claude-4.6-opus-max-thinking","No","20851","24","3112024","15028","3147927","Included"
"2026-03-25T05:34:01.906Z","","","Included","claude-4.6-opus-max-thinking","No","329","3","128897","0","129229","Included"
"2026-03-25T05:30:50.354Z","","","Included","claude-4.6-opus-max-thinking","No","112453","5","272053","2007","386518","Included"
"2026-03-25T05:11:12.972Z","","","Included","claude-4.6-opus-max-thinking","No","201664","42","4303717","31000","4536423","Included"
"2026-03-25T05:05:04.664Z","","","Included","claude-4.6-opus-max-thinking","No","158","3","84140","805","85106","Included"
"2026-03-25T05:04:43.349Z","","","Included","claude-4.6-opus-max-thinking","No","0","0","0","0","0","Included"
"2026-03-25T05:01:49.744Z","","","Included","claude-4.6-opus-max-thinking","No","66023","3","16444","1685","84155","Included"
"2026-03-25T04:46:51.883Z","","","Included","claude-4.6-opus-max-thinking","No","81792","15","951365","4898","1038070","Included"
"2026-03-25T04:21:01.555Z","","","Included","claude-4.6-opus-max-thinking","No","75648","27","1582773","18398","1676846","Included"
"2026-03-24T21:12:39.062Z","","","Included","claude-4.6-opus-max-thinking","No","24414","3","16444","1191","42052","Included"
"2026-03-24T17:42:26.714Z","","","Included","claude-4.6-opus-max-thinking","No","23906","8","208645","2959","235518","Included"
"2026-03-24T17:31:33.027Z","","","Included","claude-4.6-opus-max-thinking","No","20484","9413","587225","18938","636060","Included"
"2026-03-24T17:29:09.754Z","","","Included","claude-4.6-opus-max-thinking","No","348242","139735","1101401","15049","1604427","Included"
"2026-03-24T17:15:54.940Z","","","Included","claude-4.6-opus-max-thinking","No","196374","35","5400288","12931","5609628","Included"
"2026-03-24T17:13:06.393Z","","","Included","claude-4.6-opus-max-thinking","No","1929","3","144206","1242","147380","Included"
"2026-03-24T17:09:11.088Z","","","Included","claude-4.6-opus-max-thinking","No","127762","3","16444","1723","145932","Included"
"2026-03-24T16:57:10.291Z","","","Included","claude-4.6-opus-max-thinking","No","119233","3","16444","8320","144000","Included"
"2026-03-24T16:34:14.004Z","","","Included","auto","No","0","11754","21504","845","34103","Included"
"2026-03-24T01:31:52.796Z","","","Included","auto","No","0","9797","100112","659","110568","Included"
"2026-03-24T01:29:11.788Z","","","Included","claude-4.6-opus-max-thinking","No","27861","17","1919814","7156","1954848","Included"
"2026-03-24T01:26:18.441Z","","","Included","claude-4.6-opus-max-thinking","No","90533","3","16444","1145","108125","Included"
"2026-03-24T01:25:00.276Z","","","Included","claude-4.6-opus-max-thinking","No","0","0","0","0","0","Included"
"2026-03-23T16:54:33.679Z","","","Included","auto","No","0","7190","62624","386","70200","Included"
"2026-03-23T16:45:37.084Z","","","Included","claude-4.6-opus-max-thinking","No","89740","6","312881","16480","419107","Included"
"2026-03-23T16:32:04.101Z","","","Included","auto","No","0","1662","104616","558","106836","Included"
"2026-03-23T16:25:38.319Z","","","Included","claude-4.6-opus-max-thinking","No","109380","13","1179772","17259","1306424","Included"
"2026-03-23T16:19:33.778Z","","","Included","auto","No","0","1262","68667","473","70402","Included"
"2026-03-23T16:16:37.275Z","","","Included","claude-4.6-opus-max-thinking","No","86057","7","416530","3031","505625","Included"
"2026-03-23T16:12:00.007Z","","","Included","auto","No","0","7684","98723","578","106985","Included"
"2026-03-23T16:07:58.067Z","","","Included","claude-4.6-opus-max-thinking","No","80130","7","375508","6684","462329","Included"
"2026-03-23T16:07:51.036Z","","","Included","claude-4.6-opus-max-thinking","No","0","0","0","0","0","Included"
"2026-03-23T16:03:14.541Z","","","Included","claude-4.6-opus-max-thinking","No","66566","3","16444","2661","85674","Included"
"2026-03-23T15:54:31.476Z","","","Included","claude-4.6-opus-max-thinking","No","131919","12","670925","3461","806317","Included"
"2026-03-23T15:48:40.008Z","","","Included","auto","No","0","13410","168368","755","182533","Included"
"2026-03-23T15:46:17.143Z","","","Included","claude-4.6-opus-max-thinking","No","170633","14","695988","6544","873179","Included"
"2026-03-23T15:41:40.775Z","","","Included","auto","No","0","10326","85717","465","96508","Included"
"2026-03-23T15:38:10.806Z","","","Included","auto","No","0","5022","127886","1330","134238","Included"
"2026-03-23T15:33:55.613Z","","","Included","claude-4.6-opus-max-thinking","No","283817","173819","1883853","21820","2363309","Included"
"2026-03-23T15:33:01.859Z","","","Included","claude-4.6-opus-max-thinking","No","1716","3","166573","1142","169434","Included"
"2026-03-23T15:30:09.535Z","","","Included","claude-4.6-opus-max-thinking","No","150129","3","16444","1518","168094","Included"
"2026-03-23T15:24:28.492Z","","","Included","claude-4.6-opus-max","No","3354","7","820796","2049","826206","Included"
"2026-03-23T15:24:00.267Z","","","Included","claude-4.6-opus-max","No","1096","3","161443","325","162867","Included"
"2026-03-23T15:21:09.984Z","","","Included","claude-4.6-opus-max","No","1338","3","160105","792","162238","Included"
"2026-03-23T15:19:56.569Z","","","Included","claude-4.6-opus-max","No","143681","3","16424","1156","161264","Included"
"2026-03-23T15:17:26.246Z","","","Included","auto","No","0","1840","461775","836","464451","Included"
"2026-03-23T15:09:46.781Z","","","Included","auto","No","0","448","306435","85","306968","Included"
"2026-03-23T15:03:58.990Z","","","Included","auto","No","0","5186","901438","2551","909175","Included"
"2026-03-23T14:59:24.608Z","","","Included","auto","No","0","148457","1154787","8489","1311733","Included"
"2026-03-23T14:56:49.223Z","","","Included","auto","No","0","125344","414910","1131","541385","Included"
"2026-03-23T14:28:09.398Z","","","Included","auto","No","0","751","266416","85","267252","Included"
"2026-03-23T14:23:46.236Z","","","Included","auto","No","0","18233","2123120","9492","2150845","Included"
"2026-03-23T14:22:20.157Z","","","Included","auto","No","0","493","228744","85","229322","Included"
"2026-03-23T14:20:03.229Z","","","Included","auto","No","0","9710","983731","4829","998270","Included"
"2026-03-23T14:19:11.490Z","","","Included","auto","No","0","534","208318","88","208940","Included"
"2026-03-23T14:16:36.094Z","","","Included","auto","No","0","6464","909218","3334","919016","Included"
"2026-03-23T14:12:25.220Z","","","Included","auto","No","0","1017","193859","107","194983","Included"
"2026-03-23T14:10:43.091Z","","","Included","auto","No","0","3273","376809","2109","382191","Included"
"2026-03-23T14:10:01.226Z","","","Included","auto","No","0","2370","274347","1370","278087","Included"
"2026-03-23T14:07:26.558Z","","","Included","auto","No","0","10758","691649","5888","708295","Included"
"2026-03-23T14:01:52.947Z","","","Included","auto","No","0","76007","1427806","13261","1517074","Included"
"2026-03-23T13:59:34.151Z","","","Included","auto","No","0","47762","68910","154","116826","Included"
"2026-03-23T13:48:19.938Z","","","Included","claude-4.6-opus-high-thinking","No","110328","13","780174","34309","924824","Included"
"2026-03-23T13:44:12.345Z","","","Included","auto","No","0","27737","140778","2772","171287","Included"
"2026-03-23T13:38:27.850Z","","","Included","claude-4.6-opus-high-thinking","No","8142","4","37572","533","46251","Included"
"2026-03-23T13:35:29.456Z","","","Included","auto","No","0","1860","95564","1089","98513","Included"
"2026-03-23T13:34:51.574Z","","","Included","auto","No","0","1980","35490","659","38129","Included"
"2026-03-23T13:08:16.909Z","","","Included","auto","No","0","8490","238119","4019","250628","Included"
"2026-03-23T13:02:37.703Z","","","Included","auto","No","0","14282","132801","1847","148930","Included"
"2026-03-23T00:38:38.048Z","","","Included","auto","No","0","15200","103105","691","118996","Included"
"2026-03-23T00:32:20.506Z","","","Included","claude-4.6-opus-max-thinking","No","246730","123910","1940280","28266","2339186","Included"
"2026-03-23T00:31:25.854Z","","","Included","claude-4.6-opus-max-thinking","No","175275","3","0","1432","176710","Included"
"2026-03-22T17:22:19.543Z","","","Included","composer-2","No","0","13479","34304","8551","56334","Included"
"2026-03-22T17:14:08.186Z","","","Included","claude-4.6-opus-max-thinking","No","29241","11","1069842","20170","1119264","Included"
"2026-03-22T17:11:20.352Z","","","Included","claude-4.6-opus-max-thinking","No","349","3","141663","1959","143974","Included"
"2026-03-22T17:07:07.501Z","","","Included","claude-4.6-opus-max-thinking","No","0","0","0","0","0","Included"
"2026-03-22T17:04:48.954Z","","","Included","claude-4.6-opus-max-thinking","No","175770","11","1030361","4476","1210618","Included"
"2026-03-22T16:46:21.553Z","","","Included","claude-4.6-opus-max-thinking","No","668693","92842","4186393","56703","5004631","Included"
"2026-03-22T16:45:22.277Z","","","Included","gpt-5.4-medium","No","0","77119","5632","2151","84902","Included"
"2026-03-22T16:43:10.876Z","","","Included","composer-2","No","0","16012","13824","2670","32506","Included"
"2026-03-22T16:42:37.525Z","","","Included","gpt-5.4-medium","No","0","18262","270976","3681","292919","Included"
"2026-03-22T16:37:19.656Z","","","Included","gpt-5.4-medium","No","0","1983","60032","5058","67073","Included"
"2026-03-22T16:33:19.046Z","","","Included","gpt-5.4-medium","No","0","2768","57344","2048","62160","Included"
"2026-03-22T16:31:18.970Z","","","Included","gpt-5.4-medium","No","0","582","56832","5981","63395","Included"
"2026-03-22T16:17:45.577Z","","","Included","claude-4.6-opus-max-thinking","No","143831","14008","1865623","22067","2045529","Included"
"2026-03-22T16:16:29.391Z","","","Included","gpt-5.4-medium","No","0","48325","78208","1014","127547","Included"
"2026-03-22T16:05:17.347Z","","","Included","gpt-5.4-medium","No","0","14950","3585024","13106","3613080","Included"
"2026-03-22T15:55:54.510Z","","","Included","gpt-5.4-medium","No","0","62662","2584832","17846","2665340","Included"
"2026-03-22T15:54:32.459Z","","","Included","gpt-5.4-medium","No","0","65456","10752","1196","77404","Included"
"2026-03-22T15:50:26.956Z","","","Included","composer-2","No","0","20002","51712","2283","73997","Included"
"2026-03-22T15:50:26.748Z","","","Included","composer-2","No","0","21238","95744","3041","120023","Included"
"2026-03-22T15:49:55.090Z","","","Included","gpt-5.4-medium","No","0","24126","382848","6795","413769","Included"
"2026-03-22T15:47:12.833Z","","","Included","gpt-5.4-medium","No","0","6128","49024","2669","57821","Included"
"2026-03-22T15:43:38.593Z","","","Included","gpt-5.4-medium","No","0","42670","60032","1853","104555","Included"
"2026-03-22T15:38:50.273Z","","","Included","auto","No","0","40890","11090","6894","58874","Included"
"2026-03-22T15:11:09.906Z","","","Included","auto","No","0","8978","179238","7287","195503","Included"
"2026-03-22T15:07:19.455Z","","","Included","auto","No","0","29860","11090","0","40950","Included"
"2026-03-22T14:46:30.768Z","","","Included","auto","No","0","21933","186985","4146","213064","Included"
"2026-03-22T14:40:18.272Z","","","Included","auto","No","0","31032","114768","3397","149197","Included"
"2026-03-22T14:36:02.420Z","","","Included","auto","No","0","2043","27969","1437","31449","Included"
"2026-03-22T14:33:48.520Z","","","Included","auto","No","0","16757","92617","2526","111900","Included"
"2026-03-22T14:32:30.955Z","","","Included","auto","No","0","1300","459051","382","460733","Included"
"2026-03-22T14:29:30.077Z","","","Included","auto","No","0","2799","561847","1743","566389","Included"
"2026-03-22T14:28:06.750Z","","","Included","auto","No","0","2730","218139","1076","221945","Included"
"2026-03-22T14:21:54.307Z","","","Included","auto","No","0","35687","422856","6452","464995","Included"
"2026-03-22T14:21:54.110Z","","","Included","auto","No","0","50366","269671","7447","327484","Included"
"2026-03-22T14:21:53.965Z","","","Included","auto","No","0","37639","208259","7445","253343","Included"
"2026-03-22T14:21:40.059Z","","","Included","auto","No","0","16285","815438","5705","837428","Included"
"2026-03-22T14:18:33.218Z","","","Included","auto","No","0","81883","1160882","5467","1248232","Included"
"2026-03-22T13:53:57.653Z","","","Included","auto","No","0","27702","191734","6997","226433","Included"
"2026-03-22T13:53:52.786Z","","","Included","auto","No","0","29484","246172","5966","281622","Included"
"2026-03-22T13:53:48.494Z","","","Included","auto","No","0","29471","128923","4144","162538","Included"
"2026-03-22T13:53:44.899Z","","","Included","auto","No","0","26697","168481","4731","199909","Included"
"2026-03-22T13:53:34.433Z","","","Included","auto","No","0","15434","618171","3916","637521","Included"
"2026-03-22T13:53:00.066Z","","","Included","auto","No","0","0","0","0","0","Included"
"2026-03-22T13:40:17.286Z","","","Included","auto","No","0","16767","136949","4125","157841","Included"
"2026-03-22T13:40:16.010Z","","","Included","auto","No","0","39271","354848","5979","400098","Included"
"2026-03-22T13:40:13.823Z","","","Included","auto","No","0","30129","153701","4825","188655","Included"
"2026-03-22T13:40:05.014Z","","","Included","auto","No","0","2388","66964","448","69800","Included"
"2026-03-22T13:36:10.120Z","","","Included","auto","No","0","55893","398819","2132","456844","Included"
"2026-03-22T13:32:17.122Z","","","Included","composer-1.5","No","0","25012","220672","6129","251813","Included"
"2026-03-22T13:32:08.910Z","","","Included","composer-1.5","No","0","57884","349344","5793","413021","Included"
"2026-03-22T13:32:02.881Z","","","Included","composer-1.5","No","0","29481","214688","6941","251110","Included"
"2026-03-22T13:31:58.424Z","","","Included","composer-1.5","No","0","24550","118592","7129","150271","Included"
"2026-03-22T13:31:44.665Z","","","Included","claude-4.6-opus-max-thinking","No","105855","10","541481","5653","652999","Included"
"2026-03-22T13:29:36.794Z","","","Included","claude-4.6-opus-max-thinking","No","4506","10","469530","1629","475675","Included"
"2026-03-22T13:26:44.735Z","","","Included","composer-1.5","No","0","16358","126432","2422","145212","Included"
"2026-03-22T13:26:35.779Z","","","Included","composer-1.5","No","0","48811","160864","4743","214418","Included"
"2026-03-22T13:26:30.771Z","","","Included","composer-1.5","No","0","30758","175232","4188","210178","Included"
